,w,h,label
2016,525.352966309,353.413299561,False
2017,524.110046387,352.103942871,False
2018,523.893432617,351.420410156,False
2019,524.361999512,352.646789551,False
2020,524.148742676,352.201873779,False
2021,368.999938965,478.999938965,False
2022,352.0,479.0,False
2023,347.0,479.0,False
2024,345.0,479.0,False
2025,344.999938965,478.999938965,False
2026,346.0,479.0,False
2027,346.0,479.0,False
2028,345.0,479.0,False
2029,345.0,479.0,False
2030,345.0,479.0,False
2031,341.0,479.0,False
2032,479.0,639.0,False
2033,479.0,639.0,False
2034,479.0,639.0,False
2035,479.0,639.0,False
2036,479.0,639.0,False
2037,479.0,639.0,False
2038,479.0,639.0,False
2039,557.0,383.0,False
2040,526.0,348.0,False
2041,584.090148926,262.87689209,False
2042,333.0,337.0,True
2043,537.0,412.0,True
2044,476.0,460.0,True
2045,497.675720215,440.445068359,True
2046,529.018615723,419.669158936,True
2047,500.0,460.0,True
2048,422.0,317.0,False
2049,479.0,422.0,True
2050,479.0,423.0,True
2051,479.0,423.0,True
2052,479.0,422.0,True
2053,479.0,422.0,True
2054,479.0,422.0,True
2055,479.0,422.0,True
2056,479.0,422.0,True
2057,479.0,566.0,True
2058,479.0,639.0,False
2059,479.0,639.0,False
2060,479.0,624.0,False
2061,421.0,387.0,True
2062,422.0,409.0,True
2063,479.0,422.0,True
2064,618.0,375.0,False
2065,479.0,518.0,True
2066,479.0,520.0,True
2067,522.0,479.0,True
2068,506.0,381.0,False
2069,529.0,409.0,True
2070,433.0,162.0,False
2071,167.23034668,462.780731201,False
2072,12.532207489,125.490814209,False
2073,471.0,444.0,True
2074,386.0,426.0,True
2075,422.0,426.0,True
2076,430.0,411.0,True
2077,403.999938965,378.999938965,True
2078,437.999938965,478.999938965,True
2079,453.0,479.0,True
2080,364.0,479.0,False
2081,416.999938965,478.999938965,True
2082,487.999938965,408.999938965,True
2083,514.99987793,376.999938965,False
2084,113.0,53.0,False
2085,530.0,95.0,False
2086,536.0,135.0,False
2087,639.0,133.0,False
2088,286.892028809,569.987426758,False
2089,173.701644897,217.978530884,False
2090,173.952606201,218.659713745,False
2091,173.701644897,218.444595337,False
2092,174.047225952,217.606781006,False
2093,174.669647217,218.695571899,False
2094,173.952606201,218.229492188,False
2095,174.303787231,217.350219727,False
2096,173.952606201,218.695571899,False
2097,173.337265015,218.000534058,False
2098,173.952606201,217.978530884,False
2099,173.952606201,218.444595337,False
2100,174.303787231,218.000534058,False
2101,174.044891357,218.555282593,False
2102,174.303787231,218.316757202,False
2103,173.952606201,218.444595337,False
2104,173.952606201,218.695571899,False
2105,173.701644897,218.695571899,False
2106,175.013748169,218.203384399,False
2107,174.303787231,218.060195923,False
2108,173.952606201,218.444595337,False
2109,174.303787231,218.060195923,False
2110,173.952606201,218.695571899,False
2111,173.952606201,218.444595337,False
2112,173.952606201,217.942672729,False
2113,174.669647217,218.408752441,False
2114,173.952606201,218.695571899,False
2115,173.952606201,218.695571899,False
2116,173.952606201,218.229492188,False
2117,174.303787231,217.863311768,False
2118,173.952606201,218.444595337,False
2119,173.952606201,218.659713745,False
2120,173.952606201,218.157791138,False
2121,173.952606201,218.444595337,False
2122,173.952606201,218.444595337,False
2123,173.952606201,218.444595337,False
2124,173.952606201,218.695571899,False
2125,173.952606201,218.444595337,False
2126,174.669647217,218.695571899,False
2127,174.303787231,217.606781006,False
2128,173.952606201,217.978530884,False
2129,174.303787231,218.060195923,False
2130,174.303787231,218.316757202,False
2131,173.952606201,218.444595337,False
2132,174.303787231,217.350219727,False
2133,173.952606201,217.978530884,False
2134,173.952606201,218.659713745,False
2135,173.952606201,218.946533203,False
2136,174.39642334,217.89050293,False
2137,175.013748169,218.060195923,False
2138,174.303787231,218.060195923,False
2139,174.047225952,218.060195923,False
2140,174.303787231,218.316757202,False
2141,173.952606201,218.444595337,False
2142,173.952606201,218.444595337,False
2143,173.337265015,218.316757202,False
2144,173.952606201,218.695571899,False
2145,174.303787231,218.060195923,False
2146,173.952606201,218.659713745,False
2147,173.861038208,218.542694092,False
2148,174.39642334,218.148544312,False
2149,173.952606201,218.229492188,False
2150,174.669647217,218.946533203,False
2151,173.952606201,217.978530884,False
2152,174.669647217,217.942672729,False
2153,173.337265015,218.060195923,False
2154,173.952606201,217.978530884,False
2155,173.952606201,217.978530884,False
2156,183.882797241,210.654159546,True
2157,174.303787231,218.573303223,False
2158,174.303787231,217.547103882,False
2159,175.013748169,218.060195923,False
2160,174.303787231,218.316757202,False
2161,173.952606201,217.942672729,False
2162,173.952606201,218.444595337,False
2163,174.047225952,218.316757202,False
2164,174.669647217,218.659713745,False
2165,184.30241394,207.073074341,True
2166,173.430282593,217.956512451,False
2167,173.952606201,217.691711426,False
2168,174.047225952,217.606781006,False
2169,174.303787231,217.350219727,False
2170,174.303787231,218.060195923,False
2171,174.047225952,218.060195923,False
2172,175.013748169,218.257080078,False
2173,173.952606201,218.946533203,False
2174,174.669647217,218.408752441,False
2175,174.39642334,218.214538574,False
2176,174.047225952,218.316757202,False
2177,174.047225952,218.060195923,False
2178,174.303787231,218.573303223,False
2179,174.39642334,218.214538574,False
2180,174.047225952,218.257080078,False
2181,174.303787231,218.573303223,False
2182,174.669647217,218.695571899,False
2183,174.303787231,218.257080078,False
2184,173.952606201,218.444595337,False
2185,174.303787231,218.316757202,False
2186,173.952606201,218.695571899,False
2187,175.013748169,217.606781006,False
2188,174.669647217,217.978530884,False
2189,174.303787231,218.513641357,False
2190,174.303787231,218.316757202,False
2191,173.952606201,218.946533203,False
2192,174.047225952,218.316757202,False
2193,174.047225952,217.153320312,False
2194,174.39642334,218.406585693,False
2195,174.303787231,217.350219727,False
2196,174.669647217,218.695571899,False
2197,174.303787231,217.606781006,False
2198,174.138381958,218.148544312,False
2199,174.303787231,218.060195923,False
2200,174.047225952,217.606781006,False
2201,184.30241394,207.073074341,True
2202,174.303787231,218.316757202,False
2203,174.138381958,217.956512451,False
2204,173.952606201,218.444595337,False
2205,174.669647217,218.444595337,False
2206,174.138381958,217.956512451,False
2207,174.385986328,217.931838989,False
2208,174.303787231,218.060195923,False
2209,173.952606201,218.695571899,False
2210,173.952606201,218.695571899,False
2211,174.303787231,217.350219727,False
2212,174.047225952,218.060195923,False
2213,173.952606201,218.444595337,False
2214,174.303787231,218.316757202,False
2215,183.433639526,207.073074341,True
2216,173.952606201,218.946533203,False
2217,174.303787231,218.060195923,False
2218,173.952606201,218.229492188,False
2219,173.952606201,217.72756958,False
2220,173.952606201,218.695571899,False
2221,173.337265015,218.316757202,False
2222,173.952606201,218.659713745,False
2223,174.303787231,218.060195923,False
2224,173.337265015,217.290542603,False
2225,173.952606201,218.444595337,False
2226,173.337265015,217.606781006,False
2227,173.952606201,218.946533203,False
2228,173.952606201,218.695571899,False
2229,173.952606201,217.512466431,False
2230,173.952606201,218.444595337,False
2231,173.861038208,217.82383728,False
2232,173.952606201,218.695571899,False
2233,173.952606201,217.978530884,False
2234,173.952606201,218.695571899,False
2235,173.952606201,218.695571899,False
2236,174.303787231,218.257080078,False
2237,173.952606201,218.659713745,False
2238,174.303787231,218.573303223,False
2239,174.303787231,217.863311768,False
2240,175.013748169,218.770172119,False
2241,174.303787231,219.026733398,False
2242,174.303787231,218.513641357,False
2243,174.303787231,218.770172119,False
2244,174.303787231,218.316757202,False
2245,173.683044434,217.66973877,False
2246,175.244903564,217.523757935,False
2247,174.303787231,218.573303223,False
2248,183.767288208,211.157516479,True
2249,174.303787231,218.573303223,False
2250,173.683044434,218.193954468,False
2251,173.683044434,218.193954468,False
2252,174.303787231,218.573303223,False
2253,174.303787231,218.513641357,False
2254,174.303787231,218.573303223,False
2255,174.303787231,218.573303223,False
2256,174.39642334,218.472579956,False
2257,175.013748169,218.770172119,False
2258,173.683044434,217.800796509,False
2259,174.303787231,218.770172119,False
2260,175.013748169,218.770172119,False
2261,175.104507446,218.214538574,False
2262,173.337265015,217.153320312,False
2263,174.303787231,218.770172119,False
2264,175.013748169,218.513641357,False
2265,175.013748169,218.770172119,False
2266,174.303787231,218.316757202,False
2267,174.303787231,218.513641357,False
2268,174.303787231,218.770172119,False
2269,174.303787231,218.453979492,False
2270,174.303787231,218.513641357,False
2271,174.303787231,218.573303223,False
2272,173.683044434,218.193954468,False
2273,173.683044434,218.062911987,False
2274,173.337265015,218.000534058,False
2275,174.303787231,218.316757202,False
2276,173.337265015,217.290542603,False
2277,174.303787231,218.770172119,False
2278,173.683044434,218.062911987,False
2279,174.303787231,218.829833984,False
2280,173.683044434,218.110565186,False
2281,173.683044434,218.193954468,False
2282,174.385986328,218.110565186,False
2283,173.683044434,218.193954468,False
2284,173.952606201,218.695571899,False
2285,175.013748169,218.573303223,False
2286,173.683044434,218.372665405,False
2287,174.303787231,218.573303223,False
2288,174.303787231,218.316757202,False
2289,174.303787231,218.203384399,False
2290,174.39642334,218.472579956,False
2291,174.303787231,218.316757202,False
2292,174.303787231,218.316757202,False
2293,174.303787231,218.513641357,False
2294,174.303787231,218.573303223,False
2295,174.303787231,218.316757202,False
2296,174.303787231,218.573303223,False
2297,174.303787231,218.573303223,False
2298,174.303787231,218.770172119,False
2299,183.767288208,211.157516479,True
2300,174.303787231,218.513641357,False
2301,174.303787231,218.770172119,False
2302,174.303787231,218.257080078,False
2303,174.303787231,218.316757202,False
2304,174.303787231,218.316757202,False
2305,174.303787231,218.513641357,False
2306,173.337265015,218.316757202,False
2307,174.303787231,218.770172119,False
2308,175.104507446,218.472579956,False
2309,174.303787231,218.513641357,False
2310,174.303787231,218.770172119,False
2311,175.104507446,218.214538574,False
2312,173.337265015,217.290542603,False
2313,173.683044434,218.193954468,False
2314,174.654876709,217.677780151,False
2315,174.385986328,218.193954468,False
2316,174.385986328,217.66973877,False
2317,175.013748169,218.513641357,False
2318,174.303787231,218.316757202,False
2319,174.303787231,218.573303223,False
2320,174.282592773,217.523757935,False
2321,173.337265015,218.573303223,False
2322,173.337265015,218.573303223,False
2323,173.683044434,217.931838989,False
2324,173.337265015,217.093673706,False
2325,173.337265015,217.350219727,False
2326,173.337265015,218.316757202,False
2327,173.337265015,217.350219727,False
2328,173.337265015,218.316757202,False
2329,173.337265015,218.060195923,False
2330,173.683044434,217.931838989,False
2331,174.303787231,218.513641357,False
2332,174.303787231,217.350219727,False
2333,173.337265015,218.316757202,False
2334,182.893112183,212.031692505,True
2335,173.683044434,218.193954468,False
2336,173.337265015,218.316757202,False
2337,174.303787231,218.573303223,False
2338,175.309234619,218.080825806,False
2339,173.683044434,217.228912354,False
2340,174.303787231,218.573303223,False
2341,173.683044434,217.931838989,False
2342,175.013748169,218.573303223,False
2343,174.654876709,217.944366455,False
2344,174.385986328,218.634780884,False
2345,174.385986328,218.110565186,False
2346,173.337265015,217.863311768,False
2347,174.303787231,218.316757202,False
2348,174.385986328,218.193954468,False
2349,174.385986328,218.062911987,False
2350,174.921478271,217.677780151,False
2351,174.385986328,217.753128052,False
2352,174.303787231,218.573303223,False
2353,175.013748169,218.573303223,False
2354,174.303787231,218.573303223,False
2355,174.385986328,217.931838989,False
2356,173.683044434,218.193954468,False
2357,175.013748169,218.316757202,False
2358,173.683044434,217.407623291,False
2359,174.385986328,218.193954468,False
2360,174.303787231,218.316757202,False
2361,174.303787231,218.316757202,False
2362,174.385986328,218.193954468,False
2363,174.385986328,217.979522705,False
2364,183.767288208,212.031692505,True
2365,174.385986328,218.110565186,False
2366,175.013748169,218.573303223,False
2367,173.683044434,218.193954468,False
2368,174.303787231,218.770172119,False
2369,174.303787231,218.513641357,False
2370,173.337265015,218.060195923,False
2371,173.337265015,217.350219727,False
2372,174.138381958,218.472579956,False
2373,174.39642334,218.472579956,False
2374,173.683044434,217.491012573,False
2375,173.337265015,218.060195923,False
2376,173.683044434,217.228912354,False
2377,173.337265015,217.350219727,False
2378,173.683044434,216.883407593,False
2379,174.047225952,218.257080078,False
2380,174.047225952,218.060195923,False
2381,173.337265015,218.316757202,False
2382,173.952606201,217.512466431,False
2383,173.337265015,218.119857788,False
2384,173.337265015,217.290542603,False
2385,174.303787231,218.316757202,False
2386,173.952606201,218.946533203,False
2387,174.047225952,218.060195923,False
2388,173.952606201,218.695571899,False
2389,175.013748169,217.606781006,False
2390,174.303787231,218.573303223,False
2391,174.669647217,218.695571899,False
2392,175.013748169,218.316757202,False
2393,174.047225952,218.316757202,False
2394,174.669647217,218.946533203,False
2395,174.669647217,218.444595337,False
2396,174.669647217,218.695571899,False
2397,174.669647217,218.444595337,False
2398,173.683044434,216.835754395,False
2399,174.047225952,218.060195923,False
2400,173.952606201,218.695571899,False
2401,173.683044434,217.228912354,False
2402,173.683044434,217.586334229,False
2403,173.337265015,218.573303223,False
2404,174.047225952,218.257080078,False
2405,173.952606201,218.695571899,False
2406,173.952606201,218.408752441,False
2407,175.013748169,218.573303223,False
2408,173.337265015,217.350219727,False
2409,174.303787231,217.863311768,False
2410,174.303787231,218.573303223,False
2411,175.013748169,218.316757202,False
2412,175.013748169,218.060195923,False
2413,174.303787231,218.513641357,False
2414,173.683044434,217.228912354,False
2415,174.385986328,217.931838989,False
2416,174.385986328,217.931838989,False
2417,173.337265015,217.290542603,False
2418,175.013748169,218.573303223,False
2419,173.683044434,218.372665405,False
2420,173.683044434,217.407623291,False
2421,175.013748169,218.119857788,False
2422,174.303787231,218.573303223,False
2423,173.683044434,218.110565186,False
2424,174.385986328,218.193954468,False
2425,175.013748169,218.573303223,False
2426,173.337265015,218.573303223,False
2427,174.303787231,218.316757202,False
2428,174.385986328,218.193954468,False
2429,175.013748169,218.119857788,False
2430,173.683044434,217.491012573,False
2431,175.013748169,218.513641357,False
2432,174.303787231,218.573303223,False
2433,173.776382446,218.089233398,False
2434,175.013748169,218.119857788,False
2435,175.013748169,218.257080078,False
2436,173.683044434,218.372665405,False
2437,174.385986328,218.372665405,False
2438,173.683044434,217.931838989,False
2439,175.013748169,218.573303223,False
2440,173.683044434,218.193954468,False
2441,174.303787231,218.316757202,False
2442,175.013748169,218.573303223,False
2443,175.013748169,218.119857788,False
2444,175.013748169,218.119857788,False
2445,174.385986328,217.931838989,False
2446,175.013748169,218.573303223,False
2447,173.683044434,217.931838989,False
2448,174.303787231,219.026733398,False
2449,174.303787231,218.316757202,False
2450,174.303787231,218.770172119,False
2451,173.683044434,218.062911987,False
2452,174.303787231,218.573303223,False
2453,174.385986328,218.062911987,False
2454,173.683044434,217.931838989,False
2455,173.683044434,217.66973877,False
2456,173.683044434,218.110565186,False
2457,175.013748169,218.573303223,False
2458,175.013748169,218.573303223,False
2459,175.013748169,218.573303223,False
2460,174.385986328,218.193954468,False
2461,174.385986328,218.193954468,False
2462,175.013748169,218.573303223,False
2463,173.683044434,218.193954468,False
2464,173.683044434,217.848449707,False
2465,173.683044434,218.193954468,False
2466,175.013748169,218.573303223,False
2467,174.303787231,218.513641357,False
2468,174.303787231,218.573303223,False
2469,173.683044434,218.325012207,False
2470,175.013748169,218.573303223,False
2471,173.861038208,218.073364258,False
2472,174.303787231,218.316757202,False
2473,174.303787231,217.350219727,False
2474,175.013748169,218.573303223,False
2475,173.337265015,217.350219727,False
2476,174.669647217,217.691711426,False
2477,174.303787231,218.573303223,False
2478,173.683044434,216.966796875,False
2479,173.683044434,217.145523071,False
2480,174.303787231,218.316757202,False
2481,173.683044434,217.228912354,False
2482,173.337265015,218.316757202,False
2483,173.337265015,217.863311768,False
2484,173.683044434,217.931838989,False
2485,173.683044434,217.145523071,False
2486,174.385986328,217.66973877,False
2487,174.385986328,218.193954468,False
2488,173.337265015,218.060195923,False
2489,173.683044434,217.800796509,False
2490,174.579879761,218.073364258,False
2491,174.303787231,218.316757202,False
2492,173.337265015,217.350219727,False
2493,173.337265015,217.290542603,False
2494,173.683044434,217.228912354,False
2495,175.013748169,218.770172119,False
2496,173.337265015,218.316757202,False
2497,173.683044434,217.931838989,False
2498,173.683044434,216.966796875,False
2499,173.683044434,217.931838989,False
2500,173.683044434,218.062911987,False
2501,175.013748169,218.573303223,False
2502,173.337265015,217.350219727,False
2503,175.104507446,218.472579956,False
2504,173.861038208,218.792205811,False
2505,173.337265015,218.316757202,False
2506,174.303787231,218.770172119,False
2507,174.385986328,218.193954468,False
2508,173.683044434,218.193954468,False
2509,174.303787231,218.316757202,False
2510,175.013748169,218.316757202,False
2511,175.013748169,218.770172119,False
2512,174.303787231,218.573303223,False
2513,174.303787231,218.770172119,False
2514,174.303787231,218.573303223,False
2515,175.013748169,218.573303223,False
2516,174.303787231,218.573303223,False
2517,173.683044434,218.193954468,False
2518,175.104507446,218.472579956,False
2519,174.047225952,217.606781006,False
2520,183.330963135,210.937057495,True
2521,174.303787231,218.573303223,False
2522,174.303787231,218.513641357,False
2523,173.683044434,218.193954468,False
2524,182.893112183,212.031692505,True
2525,174.385986328,218.193954468,False
2526,174.303787231,218.119857788,False
2527,175.013748169,218.119857788,False
2528,173.683044434,217.753128052,False
2529,174.303787231,218.513641357,False
2530,175.013748169,218.573303223,False
2531,174.303787231,218.316757202,False
2532,174.385986328,217.753128052,False
2533,174.303787231,218.316757202,False
2534,174.303787231,218.257080078,False
2535,175.013748169,218.573303223,False
2536,174.303787231,218.573303223,False
2537,175.013748169,218.513641357,False
2538,174.303787231,218.573303223,False
2539,174.303787231,218.316757202,False
2540,175.013748169,218.316757202,False
2541,174.303787231,218.573303223,False
2542,173.683044434,218.193954468,False
2543,174.044891357,218.80770874,False
2544,173.683044434,218.193954468,False
2545,173.683044434,217.407623291,False
2546,174.303787231,218.257080078,False
2547,174.385986328,217.848449707,False
2548,174.385986328,217.931838989,False
2549,175.013748169,218.316757202,False
2550,173.683044434,218.193954468,False
2551,174.303787231,218.119857788,False
2552,175.013748169,218.119857788,False
2553,173.683044434,217.491012573,False
2554,174.303787231,218.316757202,False
2555,174.303787231,218.573303223,False
2556,173.683044434,218.193954468,False
2557,174.385986328,218.110565186,False
2558,173.683044434,218.372665405,False
2559,174.385986328,218.062911987,False
2560,173.683044434,218.110565186,False
2561,174.385986328,218.062911987,False
2562,173.683044434,218.062911987,False
2563,174.385986328,218.193954468,False
2564,175.013748169,218.573303223,False
2565,174.303787231,218.573303223,False
2566,174.303787231,218.573303223,False
2567,173.683044434,218.193954468,False
2568,174.303787231,218.316757202,False
2569,173.683044434,218.372665405,False
2570,174.385986328,217.753128052,False
2571,175.013748169,218.770172119,False
2572,173.683044434,218.372665405,False
2573,174.303787231,218.316757202,False
2574,174.385986328,218.372665405,False
2575,174.385986328,217.753128052,False
2576,174.303787231,218.573303223,False
2577,174.385986328,218.193954468,False
2578,174.385986328,218.110565186,False
2579,174.385986328,218.193954468,False
2580,174.385986328,218.110565186,False
2581,173.957672119,217.677780151,False
2582,174.385986328,218.193954468,False
2583,175.013748169,218.573303223,False
2584,174.303787231,217.803634644,False
2585,175.013748169,218.316757202,False
2586,174.385986328,218.193954468,False
2587,175.013748169,217.863311768,False
2588,175.013748169,218.573303223,False
2589,174.385986328,218.062911987,False
2590,174.385986328,217.491012573,False
2591,174.385986328,218.193954468,False
2592,175.013748169,218.060195923,False
2593,173.683044434,218.193954468,False
2594,173.683044434,218.456054688,False
2595,175.013748169,218.573303223,False
2596,174.385986328,217.931838989,False
2597,173.683044434,218.193954468,False
2598,174.303787231,218.573303223,False
2599,173.683044434,218.193954468,False
2600,174.385986328,218.062911987,False
2601,173.683044434,218.062911987,False
2602,174.303787231,218.573303223,False
2603,173.683044434,218.193954468,False
2604,175.013748169,218.316757202,False
2605,173.683044434,218.193954468,False
2606,174.303787231,218.119857788,False
2607,173.683044434,217.491012573,False
2608,173.683044434,218.325012207,False
2609,175.104507446,218.472579956,False
2610,174.385986328,218.372665405,False
2611,173.683044434,218.193954468,False
2612,174.385986328,218.193954468,False
2613,173.683044434,218.062911987,False
2614,174.466903687,218.874099731,False
2615,175.013748169,218.573303223,False
2616,175.013748169,218.573303223,False
2617,173.683044434,218.193954468,False
2618,174.303787231,218.573303223,False
2619,174.385986328,217.931838989,False
2620,174.385986328,218.193954468,False
2621,173.776382446,218.089233398,False
2622,175.013748169,218.316757202,False
2623,174.385986328,217.931838989,False
2624,174.385986328,217.931838989,False
2625,173.683044434,218.110565186,False
2626,173.776382446,217.999343872,False
2627,174.385986328,217.931838989,False
2628,173.683044434,218.193954468,False
2629,174.047225952,218.573303223,False
2630,175.013748169,218.573303223,False
2631,173.683044434,217.931838989,False
2632,174.385986328,217.931838989,False
2633,174.385986328,218.193954468,False
2634,173.683044434,217.622085571,False
2635,175.013748169,218.316757202,False
2636,174.303787231,218.119857788,False
2637,174.303787231,217.863311768,False
2638,174.303787231,218.573303223,False
2639,174.303787231,218.45993042,False
2640,173.683044434,217.931838989,False
2641,173.683044434,218.372665405,False
2642,174.385986328,218.193954468,False
2643,173.683044434,217.622085571,False
2644,174.303787231,218.513641357,False
2645,175.013748169,217.863311768,False
2646,174.385986328,218.193954468,False
2647,174.303787231,218.573303223,False
2648,173.683044434,217.753128052,False
2649,174.477371216,217.8256073,False
2650,173.683044434,218.193954468,False
2651,175.013748169,218.316757202,False
2652,174.385986328,218.193954468,False
2653,174.385986328,218.193954468,False
2654,174.303787231,218.573303223,False
2655,174.385986328,217.753128052,False
2656,175.013748169,218.316757202,False
2657,174.385986328,217.931838989,False
2658,175.013748169,218.513641357,False
2659,175.013748169,218.573303223,False
2660,173.683044434,218.062911987,False
2661,175.013748169,218.316757202,False
2662,173.683044434,218.193954468,False
2663,173.683044434,217.622085571,False
2664,173.683044434,217.931838989,False
2665,173.683044434,217.931838989,False
2666,174.466903687,218.417327881,False
2667,173.683044434,217.491012573,False
2668,173.683044434,217.931838989,False
2669,173.683044434,217.931838989,False
2670,173.683044434,218.193954468,False
2671,173.683044434,217.491012573,False
2672,173.683044434,217.228912354,False
2673,173.683044434,217.359970093,False
2674,174.303787231,218.000534058,False
2675,173.683044434,217.097854614,False
2676,173.683044434,217.931838989,False
2677,173.683044434,217.491012573,False
2678,173.337265015,218.000534058,False
2679,173.683044434,217.491012573,False
2680,173.683044434,217.228912354,False
2681,173.952606201,218.946533203,False
2682,174.466903687,218.162246704,False
2683,173.337265015,218.316757202,False
2684,173.683044434,217.931838989,False
2685,173.337265015,218.060195923,False
2686,173.683044434,217.800796509,False
2687,173.683044434,217.097854614,False
2688,173.683044434,217.800796509,False
2689,173.683044434,217.931838989,False
2690,173.683044434,217.931838989,False
2691,173.683044434,217.66973877,False
2692,173.337265015,218.316757202,False
2693,173.683044434,218.062911987,False
2694,173.337265015,218.316757202,False
2695,173.337265015,217.690307617,False
2696,173.683044434,217.622085571,False
2697,173.683044434,217.66973877,False
2698,173.683044434,217.931838989,False
2699,173.683044434,217.407623291,False
2700,173.337265015,218.060195923,False
2701,173.337265015,218.060195923,False
2702,173.337265015,218.060195923,False
2703,174.385986328,217.359970093,False
2704,173.244903564,218.417327881,False
2705,173.337265015,218.000534058,False
2706,173.244903564,218.239364624,False
2707,174.047225952,217.863311768,False
2708,173.683044434,217.66973877,False
2709,173.683044434,217.53868103,False
2710,173.683044434,217.800796509,False
2711,173.683044434,217.66973877,False
2712,174.385986328,217.491012573,False
2713,173.683044434,218.062911987,False
2714,173.337265015,218.316757202,False
2715,173.683044434,218.062911987,False
2716,173.683044434,217.66973877,False
2717,173.337265015,217.863311768,False
2718,173.244903564,218.162246704,False
2719,173.337265015,218.257080078,False
2720,173.683044434,217.66973877,False
2721,174.645782471,216.354476929,False
2722,173.337265015,217.863311768,False
2723,173.683044434,217.66973877,False
2724,173.683044434,217.800796509,False
2725,173.683044434,217.491012573,False
2726,173.337265015,218.060195923,False
2727,174.44682312,217.510360718,False
2728,173.337265015,218.060195923,False
2729,173.952606201,218.444595337,False
2730,175.178756714,218.162246704,False
2731,174.385986328,217.931838989,False
2732,174.047225952,217.946853638,False
2733,174.385986328,217.66973877,False
2734,174.385986328,217.800796509,False
2735,175.013748169,218.060195923,False
2736,173.683044434,217.800796509,False
2737,173.683044434,217.931838989,False
2738,174.385986328,217.931838989,False
2739,173.337265015,217.863311768,False
2740,173.337265015,218.060195923,False
2741,173.952606201,218.659713745,False
2742,174.047225952,218.573303223,False
2743,175.270324707,218.573303223,False
2744,174.047225952,217.803634644,False
2745,174.047225952,217.350219727,False
2746,174.21182251,218.417327881,False
2747,174.303787231,217.803634644,False
2748,174.047225952,217.863311768,False
2749,173.683044434,217.66973877,False
2750,174.047225952,218.513641357,False
2751,174.385986328,218.110565186,False
2752,173.683044434,217.228912354,False
2753,173.683044434,217.931838989,False
2754,174.39642334,218.214538574,False
2755,174.303787231,218.203384399,False
2756,173.683044434,217.145523071,False
2757,174.303787231,218.316757202,False
2758,174.047225952,218.060195923,False
2759,173.683044434,217.359970093,False
2760,174.044891357,218.84979248,False
2761,173.430282593,217.908508301,False
2762,174.303787231,218.316757202,False
2763,174.303787231,218.316757202,False
2764,175.270324707,218.316757202,False
2765,173.683044434,217.359970093,False
2766,174.303787231,218.316757202,False
2767,174.385986328,217.359970093,False
2768,174.385986328,217.491012573,False
2769,173.683044434,218.062911987,False
2770,175.178756714,218.417327881,False
2771,173.683044434,218.062911987,False
2772,174.385986328,218.193954468,False
2773,174.39642334,218.166549683,False
2774,174.466903687,218.417327881,False
2775,174.385986328,217.491012573,False
2776,174.385986328,217.407623291,False
2777,174.385986328,217.407623291,False
2778,173.430282593,217.764480591,False
2779,173.683044434,217.931838989,False
2780,173.683044434,217.491012573,False
2781,174.138381958,217.764480591,False
2782,173.683044434,218.193954468,False
2783,173.337265015,218.513641357,False
2784,174.138381958,217.458435059,False
2785,174.385986328,217.931838989,False
2786,174.920623779,218.193649292,False
2787,175.178756714,218.215637207,False
2788,174.385986328,217.622085571,False
2789,175.178756714,218.874099731,False
2790,174.047225952,218.060195923,False
2791,175.178756714,218.672409058,False
2792,175.178756714,218.162246704,False
2793,175.178756714,218.417327881,False
2794,174.385986328,217.622085571,False
2795,174.385986328,217.753128052,False
2796,174.920623779,218.480453491,False
2797,175.178756714,217.960571289,False
2798,174.047225952,217.863311768,False
2799,175.178756714,217.960571289,False
2800,174.385986328,218.193954468,False
2801,175.178756714,218.363937378,False
2802,175.178756714,217.705490112,False
2803,174.466903687,218.417327881,False
2804,174.385986328,217.753128052,False
2805,175.178756714,217.960571289,False
2806,174.385986328,217.753128052,False
2807,174.138381958,217.506439209,False
2808,175.178756714,217.960571289,False
2809,175.178756714,217.960571289,False
2810,174.920623779,217.978530884,False
2811,175.178756714,217.907180786,False
2812,174.385986328,217.622085571,False
2813,174.920623779,218.229492188,False
2814,175.178756714,217.705490112,False
2815,175.178756714,217.960571289,False
2816,174.385986328,217.800796509,False
2817,174.385986328,217.359970093,False
2818,175.178756714,217.907180786,False
2819,174.385986328,217.491012573,False
2820,175.178756714,217.960571289,False
2821,175.178756714,217.960571289,False
2822,174.385986328,217.66973877,False
2823,175.178756714,218.215637207,False
2824,175.178756714,217.960571289,False
2825,174.920623779,218.229492188,False
2826,175.178756714,217.960571289,False
2827,174.385986328,217.491012573,False
2828,174.920623779,217.978530884,False
2829,174.920623779,218.229492188,False
2830,175.178756714,217.960571289,False
2831,174.385986328,217.491012573,False
2832,174.920623779,218.229492188,False
2833,174.385986328,217.491012573,False
2834,175.178756714,217.705490112,False
2835,174.920623779,218.229492188,False
2836,174.138381958,218.022521973,False
2837,174.047225952,217.863311768,False
2838,175.178756714,217.960571289,False
2839,174.920623779,218.193649292,False
2840,174.138381958,217.764480591,False
2841,174.138381958,217.764480591,False
2842,174.385986328,217.491012573,False
2843,174.829421997,218.322875977,False
2844,174.385986328,217.359970093,False
2845,174.138381958,217.764480591,False
2846,174.138381958,217.764480591,False
2847,175.178756714,217.782592773,False
2848,174.920623779,218.695571899,False
2849,174.138381958,217.764480591,False
2850,175.178756714,217.960571289,False
2851,174.385986328,217.359970093,False
